STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,TWAY_ID,SCH_BUS,RAIL,FATALS,DRUNK_DR
6,1,1,2,13,6,1,MAIN ST,0,0,1,0
6,1,1,1,67,6,1,FRANKLIN HIGH RD,0,0,1,0
6,1,0,2,67,5,7,SR-160,0,0,1,1
6,1,1,1,85,6,2,SR-87,0,0,1,0
6,1,0,2,105,6,3,CR-HYAMPOM RD,0,0,1,1
6,1,0,3,71,6,6,I-40,0,0,2,0
6,1,1,3,71,7,2,SR-62,0,0,1,0
6,1,0,3,65,7,5,I-15,0,0,1,0
6,1,0,1,71,7,5,I-15,0,0,1,0
6,2,0,2,37,7,7,SR-19,0,0,1,1
6,2,0,3,57,7,7,SR-174,0,0,1,0
6,2,0,2,47,7,7,SR-33,0,0,1,1
6,1,0,1,47,7,7,SR-152,0,0,1,1
6,1,1,1,37,7,7,OLYMPIC BLVD,0,0,1,0
6,1,1,2,29,7,7,CR-MOUNT VERNON AVE,0,0,1,0
6,1,1,4,1,7,7,HESPERIAN BLVD,0,0,1,0
6,1,1,1,37,7,7,TOPANGA CANYON BLVD,0,0,1,0
6,1,1,1,37,2,7,STUDEBAKER RD,0,0,1,0
6,1,0,1,71,4,3,HESPERIA RD,0,0,1,1
6,2,0,2,37,4,5,CR-170TH ST,0,0,2,1
6,1,0,3,47,4,2,SR-152,0,0,1,0
6,1,1,2,73,5,1,N TWIN OAKS VLY RD,0,0,1,0
6,2,0,2,13,5,2,SR-4,0,0,1,0
6,2,0,2,37,1,4,I-105,0,0,1,1
6,1,1,1,71,2,7,CR-DEL ROSA AVE,0,0,1,0
6,1,1,1,37,3,7,CR-AZUSA AVE,0,0,1,0
6,1,0,1,71,4,2,CR-CRAFTON AVE,0,0,1,0
6,3,0,3,13,5,6,SR-24,0,0,1,1
6,1,0,4,67,6,1,I-80 RAMP,0,0,1,1
6,1,0,1,101,6,7,CR-GARDEN HWY,0,0,1,1
6,1,0,1,109,7,2,CR-TUOLUMNE RD,0,0,1,0
6,1,2,1,73,7,1,CR-OLD CASTLE RD,0,0,2,1
6,1,0,2,29,7,1,I-5,0,0,1,0
6,1,1,1,97,7,1,S CLOVERDALE BLVD,0,0,1,0
6,2,0,3,1,5,3,I-680,0,0,1,0
6,2,1,2,71,1,4,SR-138,0,0,1,0
6,2,1,3,71,2,3,SR-210,0,0,1,0
6,4,0,9,71,3,1,I-215,0,0,1,1
6,1,1,1,71,7,1,RIVERSIDE DR,0,0,1,0
6,1,0,7,71,7,1,US-395,0,0,1,0
6,2,0,4,37,7,1,LINCOLN BLVD,0,0,1,0
6,2,0,3,65,7,2,JURUPA RD,0,0,1,0
6,2,0,2,65,7,2,CR-ORCHARD ST,0,0,1,0
6,1,0,1,97,7,2,US-101,0,0,1,1
6,1,1,1,111,7,2,CR-HARBOR BLVD,0,0,1,0
6,1,1,1,67,7,2,GRAND AVE,0,0,1,0
6,2,0,3,83,7,3,US-101,0,0,1,0
6,2,0,4,33,7,3,SR-20,0,0,3,0
6,2,0,2,97,7,5,SR-121,0,0,1,0
6,2,0,2,65,4,7,SR-74,0,0,1,1
6,2,0,2,1,7,5,CR-ALTAMONT PASS RD,0,0,1,1
6,1,0,1,83,7,5,CR-SANTA ROSA RD,0,0,1,1
6,1,0,1,69,7,6,US-101,0,0,1,1
6,1,0,1,11,7,6,CR-LONE STAR RD,0,0,1,0
6,1,0,1,37,7,7,I-210 RAMP,0,0,1,1
6,1,0,1,103,7,7,SR-32,0,0,1,1
6,1,0,1,37,7,7,CR-PINE CANYON RD,0,0,1,1
6,1,1,2,59,4,4,SPRINGDALE ST,0,0,1,0
6,4,0,4,65,4,2,I-5,0,0,1,1
6,1,0,1,105,5,5,SR-299,0,0,1,0
6,1,0,4,65,3,1,ADAMS ST,0,0,1,1
6,4,0,5,37,6,7,HUNTINGTON DR,0,0,1,0
6,1,0,1,75,6,2,JOHN F SHELLEY DR,0,0,1,1
6,2,1,1,37,6,7,DEL MAR BL,0,0,1,0
6,3,0,7,67,6,5,I-5,0,0,1,1
6,1,1,1,113,7,5,GIBSON RD,0,0,1,0
6,1,1,1,71,7,1,CITRUS AVE,0,0,1,0
6,1,1,1,83,7,3,CLIFF DR,0,0,1,0
6,3,1,1,97,7,4,CR-STONY PT RD,0,0,1,1
6,1,0,2,113,7,1,COUNTY RD 99W,0,0,2,1
6,3,0,3,47,7,1,CR-SHAFFER RD,0,0,1,0
6,1,0,3,37,6,3,25TH ST,0,0,1,0
6,1,0,2,1,6,5,CR-KELSO RD,0,0,1,1
6,1,1,4,47,6,5,CR-STEPHENS ST,0,0,1,0
6,1,0,1,99,6,1,SERVICE RD,0,0,1,0
6,2,0,2,37,7,1,SR-138,0,0,1,0
6,3,0,12,37,6,7,SR-14,0,0,2,1
6,1,1,1,73,7,2,CLAIREMONT MESA BL,0,0,1,0
6,1,1,1,37,7,2,NORMANDIE AVE,0,0,1,0
6,1,0,1,41,7,2,SR-1,0,0,1,0
6,2,0,3,31,7,3,CR-FLINT AVE,0,0,2,0
6,1,0,1,81,7,3,SR-35,0,0,1,0
6,3,0,10,65,7,1,CR-DOMENIGONI PARKWAY,0,0,2,1
6,1,1,1,29,7,1,CR-MANOR ST,0,0,1,0
6,1,1,1,67,7,1,RIO LINDA BLVD,0,0,1,1
6,1,1,5,71,7,1,I-15,0,0,1,0
6,4,0,7,59,7,3,ORANGETHORPE AVE,0,0,1,0
6,1,1,0,13,7,3,HEATHER PLACE,0,0,1,0
6,1,0,1,89,7,3,CR-PLATINA RD,0,0,1,0
6,1,1,1,37,7,4,BROADWAY,0,0,1,0
6,2,0,5,65,7,4,SAN GORGONIO AVE,0,0,1,0
6,2,0,3,37,7,4,I-405,0,0,1,0
6,1,1,2,31,7,4,W LACEY BLVD,0,0,1,0
6,1,0,1,73,7,4,I-8,0,0,1,1
6,1,0,1,37,7,4,US-101,0,0,1,1
6,2,1,2,67,7,5,I-80,0,0,1,0
6,2,0,4,33,7,5,SR-29,0,0,1,2
6,1,0,1,53,7,5,SR-25,0,0,1,0
6,2,0,2,73,7,6,SR-78,0,0,1,0
6,1,0,1,21,7,6,CR-COUNTY ROAD Y,0,0,1,0
6,1,0,3,29,7,6,I-5,0,0,1,1
6,2,0,3,107,7,6,CR-MTN 178,0,0,2,1
6,1,0,1,85,7,7,US-101,0,0,1,1
6,1,1,1,37,7,7,CRENSHAW BLVD,0,0,1,0
6,2,0,2,67,7,7,I-5,0,0,1,1
6,1,1,1,59,7,7,CERRITOS AVE,0,0,1,0
6,1,0,3,37,7,1,ROSCOE BLVD,0,0,1,1
6,1,0,1,71,7,1,SR-38,0,0,1,0
6,2,0,4,37,7,1,I-10,0,0,1,0
6,1,0,1,99,3,3,WOODLAND AVE,0,0,1,1
6,1,0,2,99,6,7,BELHARBOUR DR,0,0,1,1
6,2,0,6,47,6,5,CR-APPLEGATE RD,0,0,1,0
6,1,0,5,89,7,5,CR-LAKESHORE DR,0,0,1,0
6,3,0,3,59,7,4,WARNER ST,0,0,1,0
6,1,1,1,37,7,2,N BROADWAY,0,0,1,0
6,4,1,1,37,1,6,HAWTHORNE BLVD,0,0,1,1
6,1,0,5,1,4,6,SR-13,0,0,1,0
6,2,0,11,65,6,7,SR-91,0,0,1,0
6,3,0,3,65,6,1,I-215,0,0,1,0
6,3,0,4,47,6,5,CR-OLIVE AVE,0,0,1,1
6,1,1,1,71,2,6,SR-18,0,0,1,0
6,1,0,2,99,5,2,I-5,0,0,1,0
6,1,0,1,29,3,5,CR-JUMPER AVE,0,0,1,1
6,1,1,1,37,3,2,EASTERN AVE,0,0,1,0
6,1,1,1,37,3,4,SR-710 RAMP,0,0,1,0
6,3,1,1,65,3,6,CR-CHAPMAN RD,0,0,1,0
6,2,0,4,37,3,7,SOMERSET BLVD,0,0,1,0
6,2,0,3,97,3,7,HOEN AVE,0,0,1,2
6,1,1,2,61,3,5,CR-INDUSTRIAL AVE,0,0,1,0
6,2,0,2,41,2,7,US-101,0,0,1,0
6,1,1,1,67,3,3,AUBURN BLVD,0,0,1,0
6,1,1,1,37,3,2,55TH ST E,1,0,1,0
6,1,0,1,67,4,3,CR-HOOD FRANKLIN RD,0,0,1,0
6,2,0,4,37,3,1,RINALDI ST,0,0,3,1
6,1,1,1,37,4,2,MATEO ST,0,0,1,0
6,1,1,2,25,4,2,I-8,0,0,1,0
6,3,0,5,107,4,2,SR-99,0,0,1,1
6,2,0,3,39,4,5,SR-152,0,0,1,0
6,1,0,1,55,4,7,CR-ORCHARD AVE,0,0,1,1
6,1,0,2,35,5,4,CR-MAIN ST,0,0,1,0
6,1,0,2,37,6,5,60TH ST WEST,0,0,1,0
6,1,1,1,73,3,5,I-5,0,0,1,0
6,1,1,1,1,4,5,UNION CITY BLVD,0,0,1,0
6,1,0,1,1,5,4,I-580,0,0,1,0
6,1,1,1,65,6,1,CR-GRAND AVE,0,0,1,1
6,1,0,2,95,7,2,CR-PORTER RD,0,0,1,1
6,2,0,3,65,4,6,SR-79,0,0,1,1
6,2,1,1,37,5,4,CENTRAL AVE,0,0,1,0
6,1,0,10,71,7,1,I-15,0,0,2,0
6,1,1,1,67,5,4,X ST,0,0,1,0
6,1,1,1,71,7,2,SIERRA AVE,0,0,1,0
6,2,0,5,95,6,5,I-780,0,0,1,1
6,3,0,6,37,6,6,I-405,0,0,2,1
6,1,0,1,113,3,4,CR-OLD RIVER RD,0,0,1,0
6,3,0,5,37,4,1,N SAN ANTONIO AVE,0,0,1,1
6,1,0,3,111,6,6,CR-VICTORIA AVE,0,0,1,1
6,1,0,2,11,7,4,I-5,0,0,1,0
6,1,0,5,99,6,6,CR-MARSHALL RD,0,0,1,0
6,2,0,2,73,7,5,CLAIREMONT MESA BLVD,0,0,1,0
6,3,4,4,37,7,7,LA CIENEGA BLVD,0,0,1,1
6,1,0,1,71,7,3,SR-71,0,0,1,0
6,1,0,1,89,7,5,CR-PLATINA RD,0,0,1,1
6,1,1,2,73,7,5,SR-94,0,0,1,0
6,1,0,1,37,7,6,SR-14,0,0,1,0
6,2,0,2,73,7,5,SR-78,0,0,1,0
6,1,1,1,99,6,3,CR-CROWS LANDING RD,0,0,1,0
6,3,0,3,37,7,5,CORBIN AVE,0,0,1,0
6,2,0,2,19,7,6,CR-AMERICAN AVE,0,0,1,0
6,2,0,2,59,5,3,SANTA MARGARITA PKWY,0,0,1,1
6,2,0,3,65,7,7,CR-GILMAN SPRINGS RD,0,0,1,1
6,1,0,3,65,7,7,SR-79,0,0,1,1
6,1,0,1,77,7,3,CR-VICTORY AVE,0,0,1,1
6,1,1,1,37,5,5,CR-GEMINI ST,0,0,1,0
6,1,0,1,65,7,7,CR-SAGE RD,0,0,1,0
6,2,0,2,29,7,7,SR-178,0,0,1,0
6,2,0,3,37,7,3,WOODMAN AVE,0,0,1,0
6,3,0,5,73,7,7,I-15,0,0,1,1
6,1,0,1,37,1,7,I-405 RAMP,0,0,1,1
6,1,1,5,81,7,1,I-280,0,0,1,0
6,3,0,8,65,7,7,CR-VAN BUREN RD,0,0,1,0
6,3,0,3,59,7,4,SR-91,0,0,1,0
6,1,0,2,11,7,7,I-5,0,0,1,0
6,1,0,1,25,7,1,CR-ARNOLD RD,0,0,1,1
6,2,0,2,107,7,1,CR-AVENUE 416,0,0,1,0
6,2,0,2,37,7,1,BOYLE AVE,0,0,1,0
6,3,1,4,19,7,1,SR-99 RAMP,0,0,1,0
6,1,1,2,71,7,5,SR-138,0,0,1,1
6,1,1,1,37,7,4,LOMITA BLVD,0,0,1,0
6,1,1,1,71,7,4,GRAND AVE,0,0,1,0
6,1,1,1,13,3,2,SR-4,0,0,1,0
6,1,1,1,99,4,2,SR-99,0,0,1,0
6,2,0,3,25,7,5,SR-78,0,0,1,0
6,4,0,9,11,7,6,I-5,0,0,2,0
6,2,0,3,59,7,4,IRVINE BLVD,0,0,1,0
6,1,1,2,73,7,2,GARNET AVE,0,0,1,0
6,1,1,1,71,3,3,I-215,0,0,1,0
6,1,0,2,47,8,5,SR-99 RAMP,0,0,1,1
6,1,0,2,73,8,6,SR-94,0,0,1,1
6,2,0,2,77,8,5,CR-CHRISMAN RD,0,0,1,0
6,1,0,6,83,8,7,CR-BALLARD CANYON RD,0,0,1,0
6,1,0,1,39,8,7,CR-ROAD 29,0,0,1,1
6,2,0,2,103,8,5,CR-ROAD 99W,0,0,1,0
6,3,0,3,77,8,7,CR-JACK TONE RD,0,0,1,0
6,2,0,4,29,8,7,SR-46,0,0,1,0
6,2,0,2,35,7,2,SR-36,0,0,1,0
6,1,1,1,71,4,5,SR-62,0,0,1,0
6,1,0,1,45,8,2,US-101,0,0,1,0
6,1,0,2,85,8,2,I-880 RAMP,0,0,1,1
6,2,0,3,37,8,1,BOLZ RANCH RD,0,0,1,0
6,1,0,1,111,8,6,5TH ST,0,0,1,0
6,1,0,1,65,8,6,CR-SOBOBA INDIAN RESERVATION,0,0,1,0
6,1,1,1,99,5,4,SR-99,0,0,1,0
6,3,0,1,55,8,1,SR-29,0,0,1,1
6,1,1,1,37,8,2,FLORENCE AVE,0,0,1,0
6,3,0,2,95,5,5,I-80,0,0,1,0
6,1,0,2,37,8,3,S ATLANTIC BLVD,0,0,2,0
6,1,0,1,47,6,2,W 16TH ST,0,0,1,0
6,1,0,1,111,8,3,WESTLAKE BLVD,0,0,1,0
6,2,0,4,19,8,6,CR-AUBERRY RD,0,0,1,0
6,1,1,2,29,8,4,SR-43,0,0,1,0
6,3,0,7,99,6,4,SR-33,0,0,1,0
6,1,0,1,17,6,5,CR-SAND RIDGE RD,0,0,1,0
6,1,1,4,73,8,5,NATIONAL AVE,0,0,1,0
6,2,0,2,47,8,5,CR-COTTONWOOD RD,0,0,1,0
6,2,1,1,111,7,4,HALIFAX CT,0,0,1,0
6,2,0,2,59,8,1,ADAMS AVE,0,0,1,0
6,1,0,1,65,8,3,SANDERSON AVE,0,0,1,0
6,2,0,2,37,8,7,MISSION BLVD,0,0,1,0
6,2,0,2,29,8,2,CR-COPUS RD,0,0,1,0
6,1,0,1,23,7,2,US-101,0,0,1,0
6,1,2,1,59,7,5,N EL CAMINO REAL,0,0,1,1
6,1,0,1,53,8,7,US-101,0,0,1,0
6,1,0,2,33,8,7,CR-SADDLE RD,0,0,1,0
6,1,0,1,55,8,7,CR-SILVERADO TRAIL,0,0,1,0
6,3,0,3,77,8,5,CR-PELTIER RD,0,0,1,1
6,1,1,1,37,8,5,AVENUE I,0,0,1,0
6,1,1,1,37,8,5,WASHINGTON BLVD,0,0,1,0
6,1,1,1,85,8,7,MONTAGUE EXPWY,0,0,1,0
6,1,1,1,67,8,5,STOCKTON BLVD,0,0,1,0
6,1,0,1,67,8,1,I-80,0,0,1,1
6,1,0,1,37,7,6,CR-ANGELES FOREST HWY,0,0,1,0
6,1,0,2,95,7,7,CR-PLEASANTS VALLEY RD,0,0,1,1
6,1,3,2,37,8,1,SLAUSON AVE,0,0,1,0
6,1,0,2,73,6,5,SR-94,0,0,1,0
6,1,1,1,31,8,1,CR-10TH AVE,0,0,1,0
6,2,0,7,19,8,7,SR-180,0,0,2,0
6,2,0,4,77,7,2,CR-MARIPOSA RD,0,0,1,0
6,1,0,1,73,8,1,SR-94,0,0,1,0
6,1,1,1,37,4,5,AVENUE I,0,0,1,1
6,1,0,2,85,8,1,I-280,0,0,1,0
6,2,0,2,57,8,1,CR-AUBURN RD,0,0,1,0
6,1,1,1,113,8,2,MAIN ST,0,0,1,1
6,1,1,1,29,8,5,CR-COTTONWOOD RD,0,0,1,0
6,2,0,2,59,8,5,SR-39,0,0,1,0
6,1,1,1,73,8,6,FLORIDA DR,0,0,1,0
6,1,1,1,37,8,2,WINNETKA AVE,0,0,1,0
6,2,0,2,111,6,2,LYNN RD,0,0,1,0
6,2,0,5,59,8,6,BUSHARD ST,0,0,1,0
6,2,0,6,73,7,3,I-805,0,0,1,0
6,2,0,2,47,6,1,CR-SANTA FE DR,0,0,2,1
6,2,0,2,99,8,3,STANDIFORD AVE,0,0,1,1
6,1,0,1,37,8,2,LAUREL CANYON BLVD,0,0,1,0
6,2,0,2,23,8,6,ROHNERVILLE RD,0,0,1,0
6,1,1,1,1,7,2,UNIVERSITY AVE,0,0,1,0
6,1,0,3,23,8,4,SR-36,0,0,1,0
6,1,1,1,61,8,6,SR-49,0,0,1,1
6,1,1,1,29,8,6,CR-OSWELL ST,0,0,1,1
6,1,1,5,87,7,4,SR-129,0,0,1,0
6,2,1,2,37,8,6,ROSECRANS AVE,0,0,1,0
6,1,1,2,67,8,6,SR-99,0,0,1,0
6,1,0,1,85,7,2,SR-85,0,0,1,0
6,1,0,2,65,8,7,I-10,0,0,1,0
6,1,1,1,73,8,6,I-5,0,0,1,0
6,1,1,1,37,8,2,MARTIN LUTHER KING JR BLVD,0,0,1,0
6,2,0,3,81,7,4,I-280,0,0,1,0
6,2,0,2,77,8,3,SR-99 RAMP,0,0,1,0
6,6,0,9,37,8,7,VENICE BLVD,0,0,1,0
6,1,0,5,71,8,1,I-15,0,0,1,0
6,2,0,2,65,8,7,CR-INDIAN CANYON DR,0,0,1,1
6,2,0,3,71,8,7,CR-NEEDLES HIGHWAY,0,0,1,1
6,1,0,1,45,8,4,SR-1,0,0,1,0
6,2,0,3,59,8,7,CHAPMAN AVE,0,0,1,1
6,1,0,1,73,8,5,CR-SAN VICENTE RD,0,0,1,0
6,1,0,1,29,7,2,GOSFORD RD,0,0,1,1
6,6,0,9,77,8,2,SR-120,0,0,1,0
6,1,0,1,65,8,5,SANDERSON AVE,0,0,1,0
6,1,0,1,37,8,7,SR-118,0,0,1,1
6,1,0,2,83,8,7,MIRAMONTE DR,0,0,1,1
6,2,0,3,47,8,1,SR-152,0,0,1,0
6,2,0,3,59,8,6,CABRILLO PARK DR,0,0,2,1
6,2,0,4,71,8,6,US-395,0,0,2,0
6,1,1,1,55,8,3,CR-SILVERADO TRAIL,0,0,1,0
6,3,1,1,37,8,1,ATLANTIC AVE,0,0,1,0
6,1,1,1,37,8,4,WEBB AVE,0,0,1,0
6,2,0,2,9,8,2,CR-LIME CREEK RD,0,0,1,2
6,3,0,4,103,7,4,SR-99,0,0,1,0
6,5,0,14,45,7,1,SR-20,0,0,1,1
6,1,1,1,73,8,4,SUNNY MEADOW ST,0,0,1,1
6,3,0,4,19,8,3,CR-FLORAL AVE,0,0,1,0
6,3,0,5,39,8,2,SR-41,0,0,1,0
6,1,1,1,59,8,4,W MACARTHUR BLVD,0,0,1,0
6,7,0,7,59,8,5,CAMPUS DR,0,0,1,0
6,2,0,4,89,8,1,SR-273,0,0,1,0
6,2,0,6,37,8,7,GAGE AVE,0,0,2,0
6,1,0,2,19,8,1,I-5,0,0,1,0
6,1,1,1,29,8,7,CR-S UNION AVE,0,0,1,0
6,1,0,2,37,8,6,CR-GLENDORA RIDGE RD,0,0,1,0
6,2,0,3,29,8,6,CR-SANTA FE WAY,0,0,1,0
6,1,0,1,19,8,7,SR-63,0,0,1,0
6,1,1,1,37,8,7,VENTURA BLVD,0,0,1,0
6,1,1,1,65,8,6,CR-MENIFEE RD,0,0,1,0
6,1,1,1,87,8,2,BEACH ST,0,0,1,0
6,2,0,3,21,8,6,CR-6TH AVE,0,0,2,0
6,2,0,3,37,8,5,US-101,0,0,1,0
6,4,1,1,37,8,7,CARTWRIGHT AVE,0,0,1,1
6,1,1,1,113,8,6,JEFFERSON BL,0,0,1,0
6,1,1,1,37,8,1,CENTRAL AVE,0,0,1,0
6,1,0,2,71,8,2,I-15,0,0,1,0
6,1,1,1,7,8,7,SR-99 RAMP,0,0,1,1
6,2,0,7,65,8,1,CR-GILMAN SPRINGS RD,0,0,2,2
6,1,0,1,73,8,7,I-8,0,0,1,0
6,2,0,2,37,8,1,OCEAN BLVD,0,0,1,1
6,1,1,1,107,8,1,CR-DIAGONAL 24,0,0,1,1
6,1,0,1,55,8,1,SR-29,0,0,1,0
6,1,0,1,77,8,7,CR-99 E FRONTAGE RD,0,0,1,0
6,1,0,1,97,8,1,CR-BLOOMFIELD RD,0,0,1,1
6,1,0,1,107,8,1,CR-FOREST ROUTE 22S05,0,0,1,0
6,1,1,1,29,8,3,Q ST,0,0,1,0
6,1,0,2,77,8,7,I-580,0,0,1,0
6,2,0,5,65,8,7,RUBIDOUX BL,0,0,1,1
6,1,0,1,37,8,4,I-5,0,0,1,1
6,1,1,1,37,8,2,WHITE OAK AVE,0,0,1,0
6,1,0,1,37,8,7,EASTERN AVE,0,0,1,0
6,2,0,2,73,8,5,CR-SAN VICENTE RD,0,0,1,0
6,1,0,4,47,8,6,SR-152,0,0,1,0
6,2,1,1,71,8,7,SLOVER AVE,0,0,1,0
6,2,0,4,73,8,6,GRAND AVE,0,0,1,0
6,1,0,1,73,8,6,I-805 RAMP,0,0,1,1
6,2,0,2,107,8,6,CR-AVENUE 184,0,0,1,0
6,1,0,3,81,8,2,I-280,0,0,2,0
6,1,1,1,37,8,7,BLOOMFIELD RD,0,0,1,0
6,2,0,4,29,8,6,GARCES HWY,0,0,1,0
6,2,0,5,107,8,2,CR-AVENUE 70,0,0,1,0
6,1,0,1,43,9,1,SR-140,0,0,1,1
6,1,0,1,47,8,2,CR-OAKDALE RD,0,0,1,0
6,2,0,2,37,8,3,I-5,0,0,1,0
6,1,0,1,37,8,2,PECK RD,0,0,1,0
6,1,0,1,37,9,1,N EASTERN AVE,0,0,1,0
6,2,0,3,37,9,1,GLENDALE BLVD,0,0,1,1
6,1,0,1,95,9,1,PARK RD,0,0,1,0
6,1,1,1,73,9,1,W MISSION BAY DR,0,0,1,1
6,1,1,1,1,9,3,HESPERIAN BLVD,0,0,1,0
6,1,0,2,71,9,2,I-15,0,0,1,1
6,2,0,3,67,8,3,CR-W ELKHORN BL,0,0,1,0
6,1,1,1,37,9,3,1ST ST,0,0,1,0
6,1,0,1,73,8,1,SAN PASQUAL VALLEY RD,0,0,1,0
6,1,1,1,81,9,2,US-101,0,0,1,0
6,1,0,1,15,9,3,US-101,0,0,1,0
6,2,0,2,37,8,4,SLAUSON AVE,0,0,1,1
6,2,0,3,73,9,4,IMPERIAL AVE,0,0,1,1
6,1,1,1,59,8,3,SR-1,0,0,1,0
6,1,1,1,65,9,3,SR-74,0,0,1,0
6,1,1,1,37,9,5,DOHENY DR,0,0,1,0
6,1,0,1,65,9,4,SR-91,0,0,1,0
6,2,0,3,37,9,6,MARQUARDT AVE,0,0,1,1
6,1,1,1,7,8,1,SR-162,0,0,1,0
6,2,0,2,73,8,3,CR-LITTLE GOPHER CYN RD,0,0,1,0
6,2,0,2,77,9,6,I-205,0,0,1,0
6,4,0,11,37,8,4,MANCHESTER AVE,0,0,1,1
6,1,0,1,59,9,1,DOVER DR,0,0,1,0
6,1,1,2,29,9,1,CR-WHITE LN,0,0,1,0
6,1,0,1,23,8,7,US-101,0,0,1,1
6,2,0,2,73,9,2,SR-78,0,0,1,0
6,1,0,1,39,9,2,CR-EASTSIDE DR,0,0,1,0
6,1,0,1,37,9,2,I-10 RAMP,0,0,1,0
6,2,0,3,37,9,3,CHERRY AVE,0,0,1,0
6,2,0,2,107,8,2,W OLIVE AVE,0,0,1,0
6,2,0,5,29,8,7,SR-119,0,0,3,1
6,1,0,1,99,9,4,SR-132,0,0,1,0
6,1,0,1,21,8,1,SR-162,0,0,1,1
6,2,0,2,37,9,4,SR-60,0,0,1,0
6,2,0,3,29,9,2,SR-33,0,0,1,0
6,1,0,1,25,9,1,SR-86,0,0,1,1
6,1,0,1,107,9,4,CR-ROAD 128,0,0,1,0
6,2,0,2,73,9,3,BRITANNIA PARK PL,0,0,1,1
6,1,1,3,107,8,4,MORTON AVE,0,0,1,0
6,2,0,2,37,8,1,GARVEY AVE,0,0,1,0
6,2,0,3,37,9,5,AVALON BLVD,0,0,1,0
6,1,1,3,99,9,6,HATCH RD,0,0,1,0
6,1,1,1,37,5,6,COLORADO BL,0,0,1,0
6,1,1,1,71,9,7,I-15,0,0,1,0
6,2,1,2,37,6,7,SR-134,0,0,1,0
6,1,1,1,59,9,6,HEIL AVE,0,0,1,0
6,2,0,3,77,9,6,CR-CLEMENTS RD,0,0,1,0
6,1,0,2,99,6,7,SR-99,0,0,1,1
6,2,1,2,37,5,4,SR-60,0,0,2,0
6,1,0,2,67,1,3,LINCOLN VILLAGE DR,0,0,1,0
6,2,0,5,93,3,7,CR-AGER RD,0,0,1,0
6,1,0,1,67,6,1,I-5,0,0,1,1
6,1,0,3,99,3,7,SR-33,0,0,1,0
6,1,0,2,73,6,2,CR-DE LUZ RD,0,0,1,0
6,1,1,1,37,9,6,NORMANDIE AVE,0,0,1,0
6,1,0,2,111,8,3,SR-23,0,0,1,0
6,2,0,2,67,5,4,CR-HOWE AVE,0,0,1,0
6,5,1,10,37,6,7,I-10,0,0,1,0
6,1,1,2,31,9,1,SR-198 RAMP,0,0,1,0
6,1,0,1,73,7,1,CR-OLD CASTLE RD,0,0,1,1
6,1,1,1,71,9,1,SR-138 RAMP,0,0,1,0
6,2,0,2,105,9,6,SR-299,0,0,1,0
6,1,0,1,37,7,6,CR-MULHOLLAND HWY,0,0,1,0
6,1,1,1,29,9,1,SR-99,0,0,1,0
6,1,1,1,37,9,2,SR-1,0,0,1,0
6,1,0,1,53,7,1,CR-BARLOY CANYON RD,0,0,1,1
6,2,0,2,59,9,3,BROOKHURST ST,0,0,1,1
6,1,0,2,73,9,3,I-8,0,0,1,0
6,1,0,1,65,9,4,CR-ANTELOPE RD,0,0,1,0
6,2,0,2,37,7,4,W WASHINGTON BLVD,0,0,1,1
6,2,0,2,37,6,7,SR-134,0,0,1,0
6,2,0,2,73,5,6,MOLLISON AVE,0,0,1,0
6,2,2,4,59,7,4,BRISTOL ST,0,0,1,0
6,2,0,5,71,5,1,CR-LYTLE CREEK RD,0,0,1,0
6,1,0,2,37,2,6,CR-CENTRAL AVE,0,0,2,1
6,2,0,2,37,2,5,CR-HAMILTON AVE,0,0,1,0
6,1,1,2,71,3,7,I-10,0,0,1,0
6,1,1,1,25,4,3,W ATEN RD,0,0,1,0
6,2,0,2,17,4,3,CR-LOTUS RD,0,0,1,0
6,2,0,3,73,5,4,OCEANSIDE BLVD,0,0,1,0
6,1,0,2,71,5,5,I-10,0,0,1,1
6,2,0,2,71,5,4,SR-210,0,0,1,0
6,2,0,2,17,7,6,CR-LOTUS RD,0,0,1,1
6,1,0,6,17,6,5,CR-PLEASANT VALLEY RD,0,0,2,1
6,2,0,2,71,7,7,RIVERSIDE AVE,0,0,1,1
6,1,0,1,71,7,3,KOODOO AVE,0,0,1,0
6,2,0,2,113,7,4,CR-COUNTY RD 85,0,0,1,2
6,1,1,1,67,6,6,CR-POWER INN RD,0,0,1,0
6,2,0,10,107,2,1,SR-216,0,0,1,1
6,1,0,1,71,6,1,SR-210,0,0,1,1
6,1,0,1,17,5,6,US-50,0,0,1,1
6,1,0,1,73,5,4,SR-78,0,0,1,0
6,2,0,3,71,6,5,CR-CAJON BL,0,0,2,1
6,1,1,1,115,7,5,SR-70,0,0,1,0
6,1,0,1,37,7,1,SR-138,0,0,1,1
6,1,1,1,85,9,5,US-101,0,0,1,0
6,3,0,3,37,9,4,VICTORY BLVD,0,0,1,0
6,1,1,1,99,7,6,SR-108,0,0,1,0
6,5,0,6,73,9,6,FRIARS RD,0,0,1,0
6,1,1,1,47,9,1,YOSEMITE PARKWAY,0,0,1,0
6,1,1,1,37,9,5,IMPERIAL HIGHWAY,0,0,1,1
6,1,0,1,29,7,4,RANDSBURG MOHAVE RD,0,0,1,0
6,1,0,1,37,8,5,MONTEBELLO BL,0,0,1,1
6,1,1,1,37,9,6,VENICE BLVD,0,0,1,0
6,1,1,3,67,8,1,CR-S WATT AVE,0,0,1,0
