STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,SCH_BUS,DRUNK_DR,FATALS
48,1,1,1,367,5,2,1,0,1
48,1,0,2,381,5,2,0,0,1
48,3,0,4,439,5,2,0,0,1
48,2,0,3,493,5,2,0,1,1
48,2,0,2,499,5,2,0,0,1
48,1,0,3,29,5,3,0,0,1
48,1,0,1,37,5,3,0,1,1
48,2,0,2,89,5,3,0,0,1
48,2,0,3,113,5,3,0,1,1
48,1,0,2,277,5,3,0,0,1
48,2,0,2,439,5,3,0,0,1
48,1,0,1,347,5,4,0,0,1
48,1,0,1,441,5,4,0,0,1
48,1,0,4,161,5,5,0,0,1
48,2,0,2,201,5,5,0,1,1
48,1,0,1,453,5,5,0,1,1
48,1,1,1,473,5,5,0,0,1
48,1,0,1,29,5,6,0,1,1
48,2,0,2,185,5,6,0,2,1
48,1,1,1,213,5,6,0,1,1
48,4,0,8,245,5,6,0,0,1
48,1,1,1,329,5,6,0,1,1
48,1,0,1,339,5,6,0,0,1
48,1,0,1,341,5,6,0,0,1
48,1,0,5,413,5,6,0,0,1
48,2,0,2,461,5,6,0,0,1
48,3,0,6,491,5,6,0,1,1
48,1,0,1,51,5,7,0,0,1
48,1,0,1,57,5,7,0,1,1
48,1,0,1,73,5,7,0,0,1
48,3,0,5,121,5,7,0,2,1
48,2,0,3,199,5,7,0,1,1
48,1,0,1,289,5,7,0,0,1
48,1,1,2,323,5,7,0,0,1
48,2,0,5,339,5,7,0,1,1
48,1,0,1,339,5,7,0,1,1
48,1,1,1,423,5,7,0,0,1
48,2,0,2,491,5,7,0,0,1
48,1,0,1,29,5,1,0,1,1
48,2,0,1,113,5,1,0,0,1
48,1,1,1,113,5,1,0,1,1
48,2,0,2,201,5,1,0,1,1
48,1,0,4,329,5,1,0,1,1
48,3,0,3,423,5,1,0,0,1
48,2,0,2,439,5,1,0,0,1
48,3,0,6,255,5,2,0,2,4
48,1,0,1,289,5,2,0,0,1
48,2,0,4,347,5,2,0,1,1
48,1,1,1,5,5,4,0,0,1
48,1,0,2,499,5,5,0,0,1
48,2,0,2,157,5,6,0,1,1
48,2,0,4,423,5,6,0,0,1
48,1,0,1,439,5,6,0,1,1
48,1,0,3,291,5,7,0,1,1
48,2,0,3,329,5,7,0,1,1
48,2,0,9,29,5,1,0,0,1
48,2,0,7,71,5,1,0,0,1
48,1,0,1,187,3,1,0,0,1
48,2,0,2,251,3,6,0,0,1
48,1,0,3,201,3,3,0,1,1
48,2,0,2,427,3,3,0,1,1
48,2,2,2,201,4,2,0,1,1
48,3,2,3,201,4,6,0,1,1
48,2,0,3,113,4,1,0,0,1
48,1,0,1,165,4,1,0,1,1
48,1,1,3,221,4,6,0,0,1
48,2,0,2,397,4,4,0,0,1
48,2,0,2,215,5,1,0,0,1
48,3,0,4,347,5,2,0,0,1
48,2,0,2,303,5,4,0,0,1
48,1,0,2,121,5,5,0,0,1
48,3,0,8,157,5,6,0,0,1
48,1,0,1,339,5,6,0,0,1
48,1,0,1,85,5,7,0,0,1
48,1,0,1,135,5,7,0,1,1
48,1,1,2,177,5,1,0,0,1
48,2,0,2,201,5,1,0,0,1
48,1,0,1,355,5,2,0,1,1
48,3,0,4,265,5,3,0,0,1
48,3,0,4,491,5,3,0,0,1
48,1,0,2,183,5,4,0,1,1
48,2,0,2,127,5,5,0,0,1
48,2,0,2,201,5,6,0,0,1
48,1,0,1,471,5,6,0,1,1
48,2,0,4,485,5,6,0,0,1
48,1,0,1,485,5,6,0,0,1
48,1,1,3,135,5,7,0,0,1
48,1,0,1,163,5,7,0,0,1
48,1,1,1,201,5,7,0,0,1
48,1,1,1,215,5,7,0,0,1
48,1,0,1,355,5,7,0,0,1
48,2,0,2,381,5,7,0,2,1
48,2,0,2,471,5,7,0,0,1
48,1,0,2,201,5,1,0,1,1
48,1,0,1,339,5,1,0,1,1
48,2,0,4,473,5,1,0,0,2
48,2,0,4,339,5,2,0,1,1
48,1,1,1,439,5,3,0,0,1
48,2,0,2,39,5,4,0,0,1
48,1,0,1,135,5,4,0,0,1
48,3,0,11,467,5,4,1,0,1
48,2,0,2,479,5,4,0,0,1
48,3,1,2,27,5,5,0,0,1
48,1,0,1,29,5,5,0,0,1
48,1,0,1,43,5,5,0,0,1
48,2,0,7,99,5,5,0,0,1
48,1,0,1,141,5,5,0,1,1
48,2,0,2,167,5,5,0,0,1
48,2,1,3,201,5,5,0,0,1
48,2,0,7,201,5,5,0,0,1
48,2,0,2,309,5,5,0,0,1
48,3,0,9,339,5,5,0,0,1
48,1,0,3,485,5,5,0,1,1
48,1,0,1,439,5,6,0,0,1
48,1,0,1,453,5,6,0,0,1
48,2,0,3,467,5,6,0,0,1
48,1,0,1,29,5,7,0,0,1
48,1,0,1,201,5,7,0,1,1
48,1,1,1,201,5,7,0,0,1
48,2,0,3,215,5,7,0,0,1
48,2,0,5,223,5,7,0,0,1
48,1,1,2,229,5,7,0,0,1
48,1,0,1,309,5,7,0,0,1
48,2,0,3,339,5,7,0,0,1
48,3,0,10,39,5,1,0,1,1
48,1,1,1,145,5,1,0,0,1
48,5,0,1,199,5,1,0,1,1
48,2,0,4,203,5,1,0,0,1
48,1,0,1,239,5,1,0,1,1
48,1,0,1,375,5,1,0,1,1
48,2,0,5,453,5,1,0,1,1
48,1,0,1,467,5,1,0,1,1
48,1,1,1,29,5,2,0,0,1
48,1,1,1,47,5,2,0,0,1
48,2,0,2,85,5,2,0,0,1
48,8,0,15,133,5,2,0,0,4
48,1,0,1,201,5,2,0,1,1
48,1,0,1,201,5,2,0,1,1
48,2,0,2,215,5,2,0,0,1
48,1,0,3,485,5,1,0,0,1
48,2,0,4,5,5,3,0,0,1
48,2,0,2,85,5,3,0,0,1
48,1,0,1,113,5,3,0,1,1
48,2,1,2,145,5,3,0,0,1
48,2,0,2,201,5,3,0,0,1
48,1,0,2,401,5,3,0,0,1
48,2,0,2,439,5,3,0,0,1
48,2,0,2,135,5,4,0,0,1
48,1,0,1,139,5,4,0,0,1
48,1,1,1,215,5,4,0,1,1
48,1,0,1,251,5,4,0,0,1
48,2,0,2,5,5,5,0,0,1
48,1,0,1,113,5,5,0,0,1
48,2,0,3,201,5,5,0,1,1
48,2,0,2,303,5,5,0,0,1
48,1,0,2,341,5,5,0,0,1
48,2,0,3,453,5,5,0,0,1
48,2,0,4,9,5,6,0,0,1
48,2,0,2,127,5,6,0,0,1
48,2,0,2,135,5,6,0,0,1
48,2,0,2,201,5,6,0,0,1
48,2,0,2,225,5,6,0,0,1
48,1,0,1,329,5,6,0,0,1
48,1,0,1,201,4,6,0,1,1
48,1,0,1,309,4,3,0,0,1
48,1,0,1,113,5,7,0,1,1
48,2,0,3,439,5,7,0,0,1
48,3,0,4,201,5,7,0,0,1
48,3,0,3,469,5,6,0,1,1
48,2,0,2,201,5,1,0,0,1
48,2,0,2,259,5,6,0,0,1
48,2,0,3,121,5,2,0,0,1
48,2,1,1,201,5,3,0,0,1
48,1,0,1,21,6,7,0,1,1
48,1,0,1,29,6,7,0,1,1
48,2,0,4,99,6,7,0,0,2
48,1,1,2,113,6,7,0,1,1
48,2,0,2,113,6,7,0,0,1
48,1,0,1,113,6,7,0,1,1
48,1,1,3,187,6,7,0,0,1
48,2,0,3,201,6,7,0,0,1
48,1,0,2,203,6,7,0,1,1
48,1,0,5,215,6,7,0,0,1
48,1,1,1,227,6,7,0,0,1
48,1,0,2,321,6,7,0,0,1
48,1,0,3,355,6,7,0,1,1
48,1,0,2,419,6,7,0,1,1
48,1,1,1,29,6,1,0,0,1
48,2,0,3,29,6,1,0,1,1
48,3,0,3,157,6,1,0,1,2
48,1,0,1,167,6,1,0,1,1
48,1,0,4,215,6,1,0,1,1
48,2,0,3,229,6,1,0,1,1
48,1,0,2,347,6,1,0,0,2
48,2,0,2,467,6,1,0,0,1
48,2,0,3,491,6,1,0,0,1
48,1,1,1,29,6,2,0,0,1
48,1,1,3,113,6,2,0,0,1
48,1,0,1,113,6,2,0,1,1
48,3,2,3,201,6,2,0,0,1
48,3,0,6,201,6,2,0,0,1
48,1,0,13,247,6,2,0,0,1
48,1,0,1,329,6,2,0,0,1
48,1,0,1,21,6,3,0,0,1
48,1,0,2,27,6,3,0,1,1
48,3,0,6,61,6,3,0,0,1
48,3,0,7,155,6,3,0,0,1
48,2,0,2,177,6,3,0,0,1
48,2,0,2,201,6,3,0,0,1
48,3,2,5,215,6,3,0,0,1
48,2,0,3,245,6,3,0,0,2
48,1,0,2,267,6,3,0,0,1
48,2,0,2,401,6,3,0,0,1
48,2,0,3,421,6,3,0,0,2
48,2,0,2,497,6,3,0,0,1
48,2,0,2,13,6,4,0,0,1
48,2,0,4,49,6,4,0,0,1
48,1,0,3,113,6,4,0,0,2
48,2,0,4,21,6,5,0,1,1
48,3,0,6,85,6,5,0,0,1
48,2,0,2,113,6,5,0,1,1
48,2,0,3,183,6,5,0,0,1
48,2,0,5,213,6,5,0,0,1
48,1,0,1,287,6,5,0,1,1
48,2,0,2,309,6,5,0,0,1
48,2,0,3,347,6,5,0,0,1
48,1,1,1,355,6,5,0,0,1
48,2,0,4,423,6,5,0,0,1
48,4,1,3,439,6,5,0,0,1
48,1,0,2,491,6,5,0,1,1
48,3,0,2,29,6,6,0,0,1
48,2,0,2,113,6,6,0,0,1
48,1,0,2,113,6,6,0,0,1
48,2,0,4,127,6,6,0,1,3
48,2,0,2,217,6,6,0,0,1
48,2,0,6,493,6,6,0,0,1
48,2,0,3,501,6,6,0,0,2
48,1,0,1,9,6,7,0,1,1
48,1,0,1,121,6,7,0,1,1
48,1,0,4,143,6,7,0,0,1
48,1,1,1,167,6,7,0,0,1
48,1,1,1,201,6,7,0,0,1
48,1,1,1,201,6,7,0,1,1
48,3,0,5,201,6,7,0,1,1
48,2,0,3,215,6,7,0,0,1
48,2,0,2,291,6,7,0,0,1
48,1,0,3,411,6,7,0,1,1
48,2,0,2,201,6,1,0,0,1
48,1,0,1,113,6,1,0,1,1
48,3,1,3,113,6,1,0,0,1
48,1,1,1,201,6,1,0,0,1
48,1,0,1,223,6,1,0,1,1
48,1,0,3,349,6,1,0,0,1
48,1,0,1,401,6,1,0,0,1
48,3,0,7,439,6,1,0,0,2
48,1,1,1,477,6,1,0,0,1
48,2,0,2,201,6,2,0,1,2
48,1,0,1,215,6,2,0,1,1
48,2,0,3,373,6,2,0,1,1
48,2,0,2,127,6,3,0,0,1
48,1,0,3,201,6,3,0,0,2
48,1,1,2,291,6,3,0,0,1
48,2,0,2,385,6,3,0,0,1
48,1,0,1,401,6,3,0,1,1
48,1,0,1,439,6,3,0,0,1
48,1,0,1,29,6,4,0,0,1
48,1,0,1,91,6,4,0,0,1
48,2,0,2,113,6,4,0,0,1
48,2,0,2,113,6,4,0,0,1
48,2,0,3,225,6,4,0,0,3
48,2,0,3,227,6,4,0,0,1
48,1,0,2,249,6,4,0,0,1
48,1,0,1,423,6,4,0,1,1
48,2,0,3,499,6,4,0,0,1
48,1,0,1,229,6,5,0,0,1
48,1,0,1,299,6,5,0,0,1
48,2,0,3,339,6,5,0,0,1
48,2,0,2,457,6,5,0,0,1
48,2,0,2,1,6,6,0,0,1
48,1,0,4,61,6,6,0,0,2
48,2,0,2,113,6,6,0,0,1
48,2,0,2,201,6,6,0,0,1
48,1,0,3,19,6,7,0,1,2
48,2,0,9,29,6,7,0,0,1
48,2,0,7,39,6,7,0,1,2
48,1,0,2,113,6,7,0,1,1
48,1,1,1,121,6,7,0,0,1
48,3,0,10,231,6,7,0,0,1
48,1,0,2,277,6,7,0,0,2
48,1,0,1,435,6,7,0,0,1
48,1,0,2,439,6,7,0,1,1
48,2,1,1,29,6,1,0,0,1
48,2,0,7,29,6,1,0,0,4
48,1,1,1,201,6,1,0,0,1
48,2,0,2,401,6,1,0,1,1
48,2,1,2,439,6,1,0,0,1
48,1,0,1,353,6,2,0,0,1
48,1,0,2,407,6,2,0,0,1
48,1,0,1,251,6,3,0,0,1
48,2,0,2,473,6,3,0,0,1
48,1,0,1,401,6,4,0,0,1
48,1,0,1,457,6,4,0,0,1
48,1,0,1,201,6,5,0,1,1
48,1,0,1,339,6,5,0,1,1
48,1,0,1,401,6,5,0,0,1
48,1,0,5,405,6,5,0,0,2
48,3,0,3,29,6,6,0,0,1
48,1,0,1,215,6,6,0,0,1
48,1,1,1,201,6,7,0,0,1
48,1,1,1,29,6,1,0,0,1
48,2,0,4,201,6,1,0,1,1
48,1,1,1,251,6,1,0,0,1
48,1,1,1,29,6,2,0,0,1
48,2,0,2,483,3,7,0,0,1
48,1,0,1,29,3,7,0,0,1
48,1,0,1,213,3,7,0,0,1
48,2,0,4,355,4,7,0,2,1
48,1,1,1,201,5,4,0,0,1
48,2,0,2,141,5,5,0,0,1
48,1,0,2,245,5,5,0,1,1
48,2,0,5,201,5,7,0,0,1
48,1,0,2,273,5,7,0,1,1
48,1,1,4,113,5,1,0,0,1
48,1,0,1,309,5,3,0,1,1
48,1,0,1,303,6,7,0,1,1
48,2,0,3,361,6,7,0,1,1
48,2,0,2,141,6,4,0,0,1
48,2,0,4,113,6,5,0,0,1
48,1,0,1,199,6,5,0,0,1
48,2,0,2,141,6,7,0,0,1
48,1,1,1,113,6,1,0,0,1
48,1,0,2,225,6,1,0,1,1
48,2,0,7,139,6,3,0,1,1
48,2,0,2,375,6,3,0,0,1
48,1,1,1,113,6,4,0,0,1
48,1,1,1,489,6,4,0,0,1
48,1,0,1,201,6,5,0,0,1
48,1,0,1,237,6,5,0,0,1
48,1,0,1,389,6,5,0,1,1
48,1,0,1,453,6,5,0,1,1
48,1,0,1,453,6,5,0,0,1
48,1,0,2,453,6,5,0,1,1
48,1,1,1,37,6,6,0,0,1
48,2,0,2,39,6,6,0,1,1
48,2,0,4,135,6,6,0,1,1
48,1,0,2,265,6,6,0,0,1
48,1,0,1,73,6,7,0,1,1
48,3,0,5,201,6,2,0,0,1
48,1,0,2,113,6,7,0,0,1
48,2,0,4,135,6,7,0,1,1
48,2,0,3,141,6,7,0,2,1
48,1,0,5,5,6,1,0,0,1
48,1,0,1,89,6,1,0,1,1
48,1,1,2,201,6,1,0,0,1
48,2,0,7,201,6,1,0,1,1
48,1,2,1,29,6,2,0,0,1
48,1,0,2,61,6,2,0,1,1
48,1,0,1,71,6,2,0,0,1
48,1,0,1,113,6,2,0,0,1
48,2,0,2,453,6,3,0,0,1
48,2,0,2,115,6,4,0,1,1
48,2,0,2,139,6,4,0,0,1
48,2,0,2,159,6,4,0,0,1
48,1,0,1,49,6,5,0,0,1
48,2,0,3,113,6,5,0,0,1
48,2,0,2,147,6,5,0,0,1
48,1,1,2,453,6,5,0,0,1
48,1,0,2,13,6,6,0,0,1
48,3,0,3,141,6,6,0,1,1
48,1,0,1,201,6,6,0,1,1
48,1,0,2,315,6,6,0,1,2
48,1,0,2,357,6,6,0,0,1
48,1,0,1,365,6,6,0,0,1
48,2,0,3,457,6,6,0,0,1
48,1,0,1,37,6,7,0,1,1
48,2,0,4,113,6,7,0,0,1
48,1,0,4,141,6,7,0,1,2
48,1,0,3,317,6,7,0,0,1
48,2,0,3,439,6,7,0,1,1
48,1,0,2,457,6,7,0,0,2
48,1,0,1,475,6,7,0,0,1
48,2,0,2,113,6,1,0,1,1
48,1,0,4,113,6,1,0,1,1
48,1,0,1,291,6,1,0,0,1
48,1,0,1,409,6,1,0,1,1
48,1,0,1,451,6,1,0,0,1
48,1,1,8,453,6,1,0,0,1
48,1,0,2,347,6,2,0,1,1
48,2,0,3,37,6,3,0,0,1
48,1,2,1,113,6,3,0,0,1
48,2,0,3,171,6,3,0,1,1
48,2,0,5,215,6,3,0,0,1
48,3,0,4,249,6,3,0,0,1
48,2,0,2,329,6,3,0,0,1
48,1,0,1,407,6,3,0,0,1
48,4,0,5,433,6,3,0,0,1
48,1,1,1,201,6,4,0,0,1
48,2,0,2,347,6,4,0,0,1
48,2,0,2,367,6,4,0,0,1
48,1,0,1,449,6,4,0,1,1
48,1,0,1,29,6,5,0,1,1
48,1,0,1,113,6,5,0,1,1
48,1,1,1,157,6,5,0,0,1
48,1,1,1,157,6,5,0,0,1
48,2,0,8,187,6,5,0,0,1
48,2,0,2,493,6,5,0,0,1
48,1,2,3,29,6,6,0,0,1
48,2,0,3,29,6,6,0,0,1
48,1,1,1,113,6,6,0,0,1
48,1,1,1,113,6,6,0,0,1
48,2,0,2,315,6,6,0,0,1
48,1,1,1,361,6,6,0,0,1
48,1,0,1,401,6,6,0,0,1
48,1,0,4,481,6,6,0,0,1
48,1,0,3,493,6,6,0,0,1
48,1,0,1,5,6,7,0,0,1
48,1,0,1,29,6,7,0,0,1
48,1,0,2,53,6,7,0,1,1
48,2,0,2,113,6,7,0,0,1
48,1,0,1,113,6,7,0,0,1
48,2,0,2,113,6,7,0,1,1
48,1,0,1,113,6,7,0,0,1
48,2,0,2,213,6,7,0,1,1
48,2,0,2,201,6,7,0,0,1
48,2,0,2,201,6,7,0,1,1
48,1,0,1,201,6,7,0,1,1
48,1,0,5,475,6,7,0,0,2
48,1,0,1,491,6,7,0,0,1
48,2,0,4,29,6,1,0,0,1
48,2,0,6,61,6,1,0,1,5
48,2,0,2,113,6,1,0,1,1
48,1,0,1,201,6,1,0,0,1
48,2,0,3,217,6,1,0,0,1
48,1,0,1,217,6,1,0,0,1
48,1,0,1,231,6,1,0,0,1
48,1,0,2,245,6,1,0,0,2
48,2,0,2,353,6,1,0,1,1
48,2,0,4,29,1,1,0,0,1
48,2,0,3,201,3,5,0,1,1
48,1,0,1,201,4,4,0,1,1
48,1,0,1,205,5,4,0,0,1
48,2,0,4,427,5,6,0,0,1
48,2,1,3,201,5,1,0,0,1
48,1,0,2,201,5,2,0,0,1
48,1,0,1,303,5,3,0,0,1
48,1,0,1,439,6,5,0,0,1
48,5,0,3,91,6,6,0,1,1
48,4,4,12,439,6,7,0,1,4
48,1,1,1,453,6,3,0,0,1
48,3,0,4,283,6,4,0,0,1
48,1,0,1,453,6,5,0,1,1
48,1,1,4,201,6,7,0,0,1
48,1,1,1,453,6,1,0,0,1
48,1,1,1,201,6,3,0,0,1
48,2,0,5,135,6,4,0,0,1
48,2,0,3,479,6,4,0,0,1
48,2,0,2,257,6,5,0,0,1
48,2,0,2,479,6,5,0,0,1
48,2,0,2,85,6,6,0,1,1
48,1,0,1,339,6,1,0,1,1
48,1,0,3,453,6,1,0,1,1
48,1,0,1,121,7,2,0,1,1
48,1,0,2,183,7,2,0,1,1
48,2,0,3,227,7,2,0,0,2
48,2,0,2,355,7,2,0,0,1
48,1,0,4,371,7,2,0,0,2
48,1,1,1,29,7,3,0,0,1
48,1,0,2,59,7,3,0,0,2
48,2,0,3,61,7,3,0,0,1
48,2,0,3,67,7,3,0,0,1
48,2,1,4,199,7,3,0,0,1
48,1,0,2,23,7,4,0,1,1
48,1,1,1,29,7,4,0,0,1
48,1,0,1,113,7,4,0,1,1
48,2,0,2,121,7,4,0,1,1
48,2,0,4,157,7,4,0,0,1
48,2,0,2,297,7,4,0,0,1
48,1,0,1,365,7,4,0,1,1
48,2,0,4,491,7,4,0,0,1
48,2,0,2,497,7,4,0,0,1
48,2,0,3,19,7,5,0,0,2
48,2,0,2,29,7,5,0,1,1
48,1,1,3,29,7,5,0,0,1
48,2,0,2,29,7,5,0,1,1
48,1,0,2,67,7,5,0,0,1
48,1,0,3,165,7,5,0,0,1
48,1,0,1,201,7,5,0,1,1
48,1,0,1,201,7,5,0,1,1
48,1,0,5,203,7,5,0,0,1
48,3,0,4,251,7,5,0,1,2
48,2,0,4,495,7,5,0,1,1
48,1,0,1,5,7,6,0,0,1
48,1,1,1,11,7,6,0,0,1
48,1,0,1,113,7,6,0,1,1
48,1,0,1,201,7,6,0,1,1
48,1,1,2,201,7,6,0,0,1
48,1,0,1,215,7,6,0,0,1
48,1,0,2,225,7,6,0,1,1
48,1,0,1,241,7,6,0,1,1
48,1,0,3,261,7,6,0,0,1
48,2,0,4,293,7,6,0,0,1
48,1,0,1,325,7,6,0,0,1
48,2,0,4,405,7,6,0,1,1
48,1,0,1,439,7,6,0,0,1
48,1,2,1,485,7,6,0,0,1
48,1,0,2,11,7,7,0,0,1
48,1,2,1,29,7,7,0,1,1
48,2,0,2,39,7,7,0,0,1
48,2,0,2,113,7,7,0,1,1
48,2,0,5,113,7,7,0,1,1
48,2,0,1,209,7,7,0,0,1
48,1,0,2,271,7,7,0,1,1
48,1,1,1,9,7,1,0,0,1
48,1,0,1,37,7,1,0,0,1
48,2,0,5,215,7,1,0,0,1
48,2,0,1,235,7,1,0,0,1
48,2,0,2,291,7,1,0,0,1
48,2,0,2,89,7,2,0,0,1
48,1,1,1,131,7,2,0,0,1
48,1,0,1,187,7,2,0,1,1
48,1,0,2,191,7,2,0,0,1
48,2,0,6,215,7,2,0,0,1
48,1,0,1,357,7,2,0,1,1
48,1,0,1,473,7,2,0,0,1
48,1,0,1,27,7,3,0,0,1
48,2,0,2,29,7,3,0,0,1
48,3,0,3,251,7,3,0,0,1
48,3,0,6,255,7,3,0,0,1
48,2,0,3,27,7,4,0,1,1
48,2,0,3,29,7,4,0,0,1
48,2,0,3,39,7,4,0,0,1
48,1,0,2,41,7,4,0,0,1
48,2,0,3,113,7,4,0,0,1
48,3,0,3,157,7,4,0,1,2
48,2,0,8,201,7,4,0,0,1
48,1,1,1,215,7,4,0,0,1
48,1,0,2,309,7,4,0,1,1
48,2,0,2,29,7,5,0,0,1
48,2,0,3,41,7,5,0,0,1
48,1,1,1,113,7,5,0,0,1
48,2,0,5,367,7,5,0,0,1
48,1,0,1,375,7,5,0,0,1
48,1,0,1,457,7,5,0,0,1
48,1,0,1,477,7,5,0,0,1
48,1,0,1,341,7,6,0,0,1
48,4,0,8,451,7,6,0,0,1
48,2,0,2,455,7,6,0,0,2
48,1,0,1,9,7,7,0,0,1
48,3,0,4,27,7,7,0,1,1
48,2,0,2,29,7,7,0,1,1
48,1,0,1,91,7,7,0,0,1
48,1,0,4,117,7,7,0,0,1
48,1,1,2,455,7,7,0,0,1
48,1,0,2,29,7,1,0,1,1
48,1,0,2,39,7,1,0,1,2
48,3,0,5,113,7,1,0,0,1
48,2,0,4,113,7,1,0,0,1
48,1,0,1,185,7,1,0,0,1
48,1,0,1,439,7,1,0,0,1
48,2,0,2,113,7,2,0,0,1
48,1,0,5,217,7,2,0,0,1
48,2,0,2,339,7,2,0,0,1
48,1,0,1,347,7,2,0,0,1
48,2,0,2,383,7,2,0,0,1
48,1,0,1,29,7,3,0,1,1
48,1,0,3,227,7,3,0,0,1
48,1,0,1,193,7,4,0,0,1
48,1,0,1,229,7,4,0,0,1
48,1,0,1,329,7,4,0,0,1
48,2,0,2,439,7,4,0,1,1
48,1,1,1,439,7,4,0,0,1
48,1,0,1,439,7,4,0,0,1
48,1,0,4,29,7,5,0,1,2
48,1,1,1,113,7,5,0,0,1
48,2,0,2,367,7,5,0,0,2
48,2,0,2,265,7,6,0,0,1
48,1,0,1,303,7,6,0,1,1
48,2,0,2,329,7,6,0,0,1
48,2,0,11,425,7,6,0,0,4
48,2,0,2,439,7,6,0,0,1
48,1,1,1,113,7,7,0,1,1
48,1,1,1,465,7,7,0,0,1
48,1,1,1,29,7,1,0,0,1
48,1,0,2,39,7,1,0,1,1
48,1,1,1,201,7,1,0,0,1
48,1,0,1,439,7,1,0,1,1
48,2,0,3,29,7,3,0,0,1
48,1,0,2,375,1,2,0,1,1
48,3,0,5,221,2,7,0,0,1
48,1,1,1,139,2,4,0,0,1
48,1,1,3,397,3,7,0,0,1
48,1,1,1,115,3,3,0,1,1
48,1,1,1,397,4,4,0,0,1
48,1,1,1,29,5,4,0,0,1
48,1,0,4,183,6,7,0,1,1
48,1,0,1,375,6,6,0,1,1
48,1,1,1,453,6,4,0,1,1
48,1,0,2,355,6,1,0,1,1
48,1,0,1,505,6,6,0,0,1
48,1,1,1,201,6,7,0,0,1
48,2,0,3,201,6,7,0,0,1
48,2,0,6,201,6,1,0,1,1
48,2,0,6,453,6,1,0,1,1
48,1,0,1,55,6,2,0,0,1
48,2,0,3,201,6,2,0,1,1
48,1,0,1,409,6,1,0,0,1
48,1,1,1,201,7,3,0,0,1
48,1,0,1,201,7,5,0,1,1
48,1,1,3,141,7,7,0,0,1
48,1,0,1,201,7,7,0,1,1
48,1,0,2,219,7,7,0,0,1
48,4,0,15,27,7,1,0,0,1
48,1,0,1,181,7,1,0,1,1
48,1,0,1,245,7,1,0,0,1
48,1,2,1,201,7,2,0,1,1
48,1,0,1,329,7,4,0,1,1
48,2,0,3,141,7,5,0,1,1
48,1,0,1,73,7,6,0,1,1
48,2,0,2,201,7,7,0,1,1
48,2,0,3,303,7,7,0,0,1
48,1,0,12,427,7,7,0,0,3
48,2,0,3,479,7,7,0,0,1
48,2,0,4,135,7,1,0,0,1
48,1,0,1,201,7,1,0,0,1
48,3,0,7,473,7,1,0,1,2
48,2,0,2,7,7,3,0,0,1
48,3,0,5,29,7,3,0,1,2
48,1,0,2,283,7,3,0,0,1
48,2,0,2,395,7,3,0,1,1
48,1,1,1,37,7,4,0,0,1
48,1,0,1,201,7,4,0,0,1
48,1,1,2,367,7,4,0,0,1
48,1,0,1,495,7,4,0,0,1
48,1,1,2,27,7,5,0,0,1
48,1,0,3,141,7,5,0,0,1
48,1,0,2,453,7,5,0,0,1
48,2,0,5,29,7,6,0,0,2
48,2,0,2,85,7,6,0,1,1
48,1,0,1,329,7,6,0,1,1
48,1,1,1,453,7,6,0,0,1
48,2,0,4,29,7,7,0,1,1
48,1,2,1,215,7,7,0,0,1
48,1,1,2,363,7,7,0,1,1
48,1,0,1,453,7,7,0,0,1
48,2,0,5,467,7,7,0,0,1
48,1,0,1,29,7,1,0,0,1
48,1,0,2,71,7,1,0,0,1
48,1,0,1,77,7,1,0,1,1
48,1,0,3,91,7,5,0,0,1
48,2,0,8,113,7,1,0,0,1
48,1,0,1,113,7,1,0,1,1
48,1,0,1,113,7,1,0,1,1
48,1,0,1,355,7,1,0,1,1
48,2,0,5,135,7,2,0,0,3
48,2,0,5,365,7,2,0,0,1
48,2,0,2,29,7,3,0,0,1
48,2,0,3,215,7,3,0,0,1
48,1,1,1,291,7,3,0,0,1
48,1,0,1,113,7,4,0,0,1
48,2,0,2,121,7,4,0,2,1
48,2,0,3,279,7,4,0,0,2
48,3,0,6,439,7,4,0,1,3
48,1,0,1,467,7,4,0,1,1
48,3,0,3,15,7,5,0,0,1
48,1,2,2,29,7,5,0,0,1
48,2,0,2,85,7,5,0,1,1
48,2,0,3,93,7,5,0,0,2
48,2,0,3,181,7,5,0,0,1
48,1,1,1,113,7,7,0,0,1
48,2,0,2,351,7,5,0,0,1
48,1,0,1,485,7,5,0,0,1
48,2,0,2,91,7,6,0,0,1
48,1,0,1,113,7,6,0,0,1
48,1,1,1,291,7,6,0,0,1
48,2,0,2,321,7,6,0,0,1
48,2,0,6,321,7,6,0,0,1
48,1,0,1,329,7,6,0,0,1
48,2,0,3,21,7,7,0,0,1
48,1,0,1,29,7,7,0,1,1
48,1,0,1,85,7,7,0,0,1
48,1,0,4,113,7,7,0,0,1
48,1,0,2,113,7,7,0,0,1
48,2,0,5,215,7,7,0,1,2
48,2,0,3,375,7,7,0,1,1
48,1,0,1,439,7,7,0,1,1
48,1,0,1,439,7,7,0,0,1
48,3,0,7,481,7,7,0,0,1
48,1,1,1,29,7,1,0,0,1
48,2,0,3,113,7,1,0,2,1
48,3,0,5,121,7,1,0,0,1
48,1,1,1,135,7,1,0,0,1
48,5,0,4,187,7,1,0,0,1
48,1,0,1,195,7,1,0,1,1
48,2,0,3,201,7,1,0,0,1
48,1,0,3,201,7,1,0,1,1
48,1,0,3,403,7,1,0,1,1
